podcast,name,guest,category,filterOut,duration,spotifyUrl,image64,image300,description,language,date
Présages,"Olivier De Schutter : ""Il faut avoir le courage d'affronter nos modes de vie.""",Olivier De Schutter,alimentation,0,1h 47min,https://open.spotify.com/episode/0i9OuRFsyYbKRE5fiZqIjs,https://i.scdn.co/image/ab6765630000f68d3f22815361ca5e701b4f3f45,https://i.scdn.co/image/ab67656300005f1f3f22815361ca5e701b4f3f45,"Olivier De Schutter est professeur en droit international et ancien rapporteur pour le droit à l’alimentation à l'ONU. Il est également co-président de l’IPES-Food, un groupe international d’experts indépendants sur les systèmes alimentaires durables.   Fervent défenseur de l'agroécologie, c'est par lui que le mot a été mis en lumière, à la suite de la publication en 2011 d'un rapport pour l'ONU.   Olivier De Schutter souligne les limites du modèle industriel et les pratiques des firmes agroalimentaires, et plaide pour une transformation profonde des systèmes agricoles et de notre modèle de société, en insistant sur l'urgence de placer la question alimentaire au centre des débats publics.  Nous avons parlé d'agriculture, d'alimentation et d'agroécologie, de la faim dans le monde, du lien entre climat et conflits, des initiatives citoyennes de transition, et du besoin de changement de modèle de société.   * Entretien enregistré le 12 juillet 2018  *** SoundCloud : @presages-podcast Abonnez-vous sur iTunes : apple.co/2IgEClh Inscrivez-vous à la newsletter : bit.ly/2p2so7n Facebook : www.facebook.com/presages.podcast/ Chaine Youtube : bit.ly/2JVNiO1  Approfondissez les sujets et découvrez des ressources sur www.presages.fr  *** Présages est un podcast indépendant.  La musique est un extrait du morceau L’eau de Sabrina Bellaouel, mixé par Paloma Colombe.",fr-FR,2018-07-17
Présages,Arthur Keller : limites et vulnérabilités de nos sociétés,Arthur Keller,résilience,0,1h 5min,https://open.spotify.com/episode/3oxSKiArfsTzLVbKGXCZ5U,https://i.scdn.co/image/ab6765630000f68df5273df1515eba15ef83d10b,https://i.scdn.co/image/ab67656300005f1ff5273df1515eba15ef83d10b,"Arthur Keller est ingénieur en aérospatiale de formation.  Il est aujourd’hui consultant et conférencier sur les questions d’énergie, de climat et de transition écologique. Il a notamment été le coordinateur de la commission environnement au parti Nouvelle Donne, et il est membre du conseil d’administration de l’association Adrastia, qui travaille sur l’anticipation du déclin de la civilisation thermo-industrielle.  Arthur Keller est également auteur et scénariste, et explore comment le storytelling peut être un outil de pédagogie et de mobilisation autour du sujet de la vulnérabilité de nos sociétés, ainsi que des stratégies de résilience.  Nous avons parlé de la question des limites de nos sociétés, de certaines de leurs causes, dont le dogme de l’économie de croissance, et des biais explicatifs de l’inaction. Nous avons aussi parlé de ce qu’il est possible de faire pour limiter la hauteur de la chute, de l’importance de construire un nouveau monde, et de son projet de série télé sur la thématique de l’effondrement et de la résilience.  - Entretien enregistré le 30 mai 2018  *** SoundCloud : soundcloud.com/presages-podcast Abonnez-vous sur iTunes : apple.co/2IgEClh Inscrivez-vous à la newsletter : bit.ly/2p2so7n Facebook : www.facebook.com/presages.podcast/ Chaine Youtube : bit.ly/2JVNiO1  Approfondissez les sujets et découvrez des ressources sur www.presages.fr  *** Présages est un podcast indépendant.  La musique est un extrait du morceau L’eau de Sabrina Bellaouel, mixé par Paloma Colombe.",fr-FR,2018-07-03
Présages,Clément Montfort : faire face à l'effondrement et s'ancrer dans le présent,Clément Montfort,intériorité,0,1h 34min,https://open.spotify.com/episode/5cOSUMIlzxKsx88EsLTa3K,https://i.scdn.co/image/ab6765630000f68db0d6e989fe418cd98471431a,https://i.scdn.co/image/ab67656300005f1fb0d6e989fe418cd98471431a,"Clément Montfort est réalisateur. Il a créé la web série NEXT, qui explore la thématique de l’effondrement de nos sociétés industrielles, et de comment y faire face. L’objectif de la série est de s’adresser à un public concerné par ces questionnements, de créer du dialogue et de l’échange.  NEXT est d’ailleurs en financement participatif, et des projections sont organisées régulièrement, pour permettre au public de se rencontrer.   Il a auparavant réalisé plusieurs documentaires sur le sujet de l’écologie, dont La guerre des graines, et Soigneurs de terre.  Nous avons parlé de son parcours de réalisateur, comment il en est venu à s’intéresser à la thématique de l’effondrement, pourquoi il a eu envie d’en faire le sujet d’une web série.  On parle aussi de l’effet de la série, son avenir, du journalisme et des médias, du rôle de l’action citoyenne, de savoir s’il faut essayer de convaincre ou non, et de l’importance de s’ancrer dans le présent.  ** Entretien enregistré le 19 février 2018  Regarder NEXT : https://www.next-laserie.fr/  *** Abonnez-vous sur iTunes : apple.co/2IgEClh Inscrivez-vous à la newsletter : bit.ly/2p2so7n Facebook : www.facebook.com/presages.podcast/ Chaine Youtube : bit.ly/2JVNiO1  Approfondissez les sujets et découvrez des ressources sur www.presages.fr  *** Présages est un podcast indépendant.  La musique est un extrait du morceau L’eau de Sabrina Bellaouel, mixé par Paloma Colombe.",fr-FR,2018-06-19
Présages,"Sandrine Roudaut : utopie, désobéissance et engagement",Sandrine Roudaut,luttes,0,1h 53min,https://open.spotify.com/episode/7xhL3lQknLOfGVFAyStlpk,https://i.scdn.co/image/ab6765630000f68dadff5350908025aaa1cb7d13,https://i.scdn.co/image/ab67656300005f1fadff5350908025aaa1cb7d13,"Sandrine Roudaut est ""chercheuse-semeuse d'utopies"", engagée pour un monde soutenable et désirable, au travers de ses conférences, ses écrits et ses actions. Elle a co-fondé la maison d’édition La Mer Salée, qui publie des ouvrages sur des thématiques écologiques. Sandrine Roudaut a étudié les freins et les leviers pour changer les comportements et entraîner le plus grand nombre, dont elle partage les analyses dans son livre L’Utopie, mode d’emploi. Son deuxième ouvrage, Les suspendu(e)s , est consacré à la réflexion sur les mécanismes de soumission à l'autorité, aux désobéissants et à l'engagement.   Nous avons parlé de notre monde, entre tragique et sublime, de l'effet de désimplication des normes et des réglementations, d'utopie, de la tension entre pessimisme et d'optimisme, de la peur et du désir, de l'importance de changer de regard sur les désobéissants, et du lien entre l'engagement, l'accomplissement personnel et le bonheur.   Entretien enregistré le 22 mai 2018  *** Abonnez-vous sur iTunes : apple.co/2IgEClh Inscrivez-vous à la newsletter : bit.ly/2p2so7n Facebook : www.facebook.com/presages.podcast/ Chaine Youtube : bit.ly/2JVNiO1  Approfondissez les sujets et découvrez des ressources sur www.presages.fr  *** Présages est un podcast indépendant.  La musique est un extrait du morceau L’eau de Sabrina Bellaouel, mixé par Paloma Colombe.",fr-FR,2018-06-05
Présages,"Pablo Servigne : collapsologie, intuition et émotions",Pablo Servigne,intériorité,0,1h 50min,https://open.spotify.com/episode/6y4I59kiqv9eAF3q3PiWBt,https://i.scdn.co/image/ab6765630000f68d2821fec9dfaf4e6cf9810035,https://i.scdn.co/image/ab67656300005f1f2821fec9dfaf4e6cf9810035,"Pablo Servigne est chercheur indépendant. Il est à l’origine, avec Raphael Stevens, du terme de ""collapsologie"", ce domaine de recherche interdisciplinaire qui étudie l’effondrement global de notre civilisation industrielle, et ce qui pourrait lui succéder.  Avec leur livre Comment tout peut s’effondrer, ils ont articulé les données scientifiques aux aspects émotionnels de l’effondrement. Ils ont largement contribué à décloisonner les esprits et à ouvrir le débat sur ce sujet anxiogène. C’est un livre qui a souvent provoqué un choc chez les lecteurs, parce qu’il réussit à mettre un mot sur un sentiment diffus, et qu’il permet d’ouvrir les yeux sur le tableau global de la convergence des crises (économique, sociale, énergétique, climatique, biodiversité ...)  Nous avons parlé de l’effet du livre et des autres tomes à venir, des scénarios possibles pour le futur, du rôle de la fiction, de transition intérieure et d’émotions, et d’espoir actif.  * Entretien enregistré le 9 avril 2018  * Extraits  ""C'est un thème qui est sombre apparemment, qui est noir, on pense que les gens ne vont pas s'intéresser à ça, qu'ils vont le rejeter, qu'ils vont le mettre sous le tapis. Et ça a été un peu le cas. Mais ceux qui l'ont lu, bizarrement ils l'ont distribué à tout le monde, il y a eu un bouche à oreille extraordinaire.""   ""J'ai compris qu'on ne pouvait pas tout dire à n'importe qui.""  ""Il faut s'adapter à chaque public et il faut pas parler avec la tête, il faut parler ancré, avec le coeur, avec le ventre, avec des choses vraies, et ça passe beaucoup mieux.""  ""Peu à peu les gens prennent conscience, et connectent les événements entre eux, et se disent qu'il y a quelque chose de plus grand qui se trame.""  ""On baigne dans une odeur de gaz et on ne sait pas d'où viendra l'étincelle.""  ""C'est complètement imprévisible, et on a un million d'étincelles possibles, c'est pour ça que dessiner un scénario c'est de la fiction, on ne peut rien prévoir, moi je ne prévois rien du tout.""  ""L'intuition c'est qu'on ne peut pas envisager qu'il ne se passe rien avant 2030, c'est impensable. 2020 ça se rapproche vite. On a écrit le bouquin en 2014, en se disant 'c'est large', mais tu as vu tout ce qui s'est passé depuis 4 ans ?! C'est fou, c'est plus grave que ce que j'avais imaginé en 2014.""  ""D'aujourd'hui à 2025, je pense que notre mode de vie va radicalement changer.""  ""On sent qu'il y a besoin d'approfondir ce thème de comment on vit avec, une sorte de transition intérieure, de psychologie de l'effondrement, le deuil ... Concrètement ça veut dire quoi, comment on fait ? Beaucoup de gens sont seuls face à ces questionnements.""  ""Pour moi il y a eu un avant et un après, c'est clair que la reconnexion au non humain, à tous les animaux, les plantes, même à l'humain, à nous même, à nos émotions ... Tout ça, moi, le scientifique, activiste politique, zéro émotion, jusqu'au très tard, pour moi les émotions, c'était ridicule, c'était risible. Je n'en avais pas, je pensais que je n'en avais pas.""  ""L'espoir rend aveugle. J'ai remarqué que les gens qui sont à fond tourné vers l'espoir, ça fait un mauvais mélange quand il y a du déni à coté.""  ""Juste agir aujourd'hui ce qui te semble aligné avec ta posture. Et y aller, même si on a aucune chance. C'est ça l'espoir actif.""  *** Abonnez-vous sur iTunes : apple.co/2IgEClh Inscrivez-vous à la newsletter : bit.ly/2p2so7n Facebook : www.facebook.com/presages.podcast/ Chaine Youtube : bit.ly/2JVNiO1  Approfondissez les sujets et découvrez des ressources sur www.presages.fr  *** Présages est un podcast indépendant.  La musique est un extrait du morceau L’eau de Sabrina Bellaouel, mixé par Paloma Colombe.",fr-FR,2018-05-22
Présages,Agnès Sinaï : décroissance et résilience,Agnès Sinaï,résilience,0,1h 40min,https://open.spotify.com/episode/2q3tymXrroDf7q1lPAMPEM,https://i.scdn.co/image/ab6765630000f68dd14dde2e3b04e8c86f3af717,https://i.scdn.co/image/ab67656300005f1fd14dde2e3b04e8c86f3af717,"Agnès Sinaï est journaliste environnementale et enseignante, co fondatrice de l'Institut Momentum, laboratoire d’idées sur l’Anthropocène et ses issues, et les transitions nécessaires pour le monde post pétrole.   Elle travaille depuis de nombreuses années sur la crise écologique planétaire, sur la décroissance et la résilience. Elle enseigne à Sciences Po Paris, où elle a initié le cours ""Théories et politiques de la décroissance"" en 2011, et a dirigé les trois tomes des ouvrages ""Politiques de l’Anthropocène"" aux Presses de Sciences Po.   Nous avons parlé de la crise écologique, de l'aspect schizophrénique des conférences climatiques, de la notion d'Anthropocène, de l'ambivalence du terme de résilience, de la décroissance comme destin et comme utopie, du principe de bio régions, de la prise de conscience et de transition intérieure.   Entretien enregistré le 3 mai 2018  *** EXTRAITS  ""C'est intéressant de penser la temporalité dans laquelle nous nous trouvons, qui est une méga discontinuité dans l'histoire de la terre, une espèce d'accident qui est en cours, qui est une interruption d'un cycle, et aussi une déviation dans l'ère interglaciaire qu'on est censés vivre de manière tranquille depuis 15000 ans. Il y a une espèce d'accident, de déviation, de catastrophe, que le mot Anthropocène résume.""  ""Qui sont les responsables de cette catastrophe ? Est-ce que c'est le capitalisme, est-ce que c'est le productivisme, est ce que c'est l'Angleterre charbonnière du 18ème, berceau de la révolution industrielle ? C'est tout ça en même temps. Avec un accent particulier sur le capitalisme fossile.""  ""Pour moi l'effondrement n'est pas brutal, il est déjà en cours, et il est plutot catabolique que catastrophique. Mais il peut y avoir des effets de seuil qui vont aboutir à des rebondissements qui pourraient être plus brutaux.""  ""Quand on est isolé on est très fragile, donc la résilience c'est d'abord resserrer les liens dans un communauté.""  ""La décroissance c'est d'abord une décolonisation de l'imaginaire. Elle se définit d'abord comme un exercice qui consiste à se libérer d'une forme de déni, ou d'une force de contamination productiviste de la pensée. ""  ""Il y a ce coté de récession dans le mot décroissance, mais celui dont nous nous réclamons, c'est aussi une utopie la décroissance. c'est comment vivre de manière égalitaire dans un monde aux ressources raréfiées, et avec plus de convivialité et moins d'hédonisme individuel.""  ""Il faut s'autoriser à s'écouter et à écouter plus ses émotions, son corps et sa sensibilité, et s'autoriser à aller vers là où on se sent mieux. c'est plus compliqué dans un monde qui valorise la ville etc... au moins aller plus dans la nature, tant qu'elle existe.""  *** Abonnez-vous sur iTunes : apple.co/2IgEClh Inscrivez-vous à la newsletter : bit.ly/2p2so7n Facebook : www.facebook.com/presages.podcast/ Chaine Youtube : https://bit.ly/2JVNiO1  Approfondissez les sujets et découvrez des ressources sur www.presages.fr  *** Présages est un podcast indépendant.  La musique est un extrait du morceau L’eau de Sabrina Bellaouel, mixé par Paloma Colombe.",fr-FR,2018-05-08
Présages,"Jean-Marc Gancille : l'effondrement, la sobriété et la joie",Jean-Marc Gancille,"intériorité,entreprise",0,1h 30min,https://open.spotify.com/episode/73JxAoYEHt7piPoRIq74gT,https://i.scdn.co/image/ab6765630000f68dc5ba882b746ef250538ec8c0,https://i.scdn.co/image/ab67656300005f1fc5ba882b746ef250538ec8c0,"Jean-Marc Gancille est le co-fondateur de Darwin, à Bordeaux, un immense lieu dédié à la transition écologique, à la coopération économique, et aux alternatives citoyennes, qui occupe une ancienne caserne militaire rénovée sur plus de 3 hectares.  Darwin a créé un écosystème foisonnant d’activités : entrepreneurs sociaux, associations, évènements, restaurants, brasserie, agriculture urbaine, skate parc, épicerie bio … Un projet exceptionnel, une utopie concrète, qui ouvre de nouvelles voies en matière d’économie, d’énergie, de culture, de cohabitation des genres, et qui est devenu au fil des années une référence sur le territoire de Bordeaux, et bien au-delà.   Objecteur de croissance, écolo de longue date, collapsologue convaincu, antispéciste, passionné de la faune sauvage (il est vice-président de l’ONG Wildlife Angel), on pourrait utiliser beaucoup de qualificatif pour décrire Jean-Marc Gancille, qui milite sans relâche au quotidien dans les mondes réels et virtuels.   Nous avons parlé de l’effondrement qui vient, de décroissance, de respect du vivant, du sens de l’action, de la nécessité de vivre en accord avec ses convictions, du déni et de la dissonance cognitive. Nous avons aussi parlé des difficultés de créer un modèle d’entreprise différent, de l’importance de se libérer du superflu, de radicalité et de cohérence, et d’entraide.  > Entretien enregistré le 5 mars 2018  EXTRAITS  ""Darwin, c'est un tiers-lieu, comme on les appelle. C'est une ancienne friche militaire qui a été rénovée par le groupe Evolution, dont je suis l'un des associés - j'ai quatre associés, avec lesquels nous avons conduit cette aventure, et qui vise à reconvertir ce lieu en espace, écosystème comme on dit, dédié à la transition écologique et la coopération économique.""   ""Je ne sais pas quand, je ne sais pas comment, mais ce système risque très probablement de s'effondrer. Que ça soit financier, social, écolo, ou tout ça enchevêtré. Et sans doute à une échéance relativement proche.""  ""Aucune initiative, considérée globalement, n'a réussi à changer la donne. On consomme toujours plus, on est toujours de plus en plus nombreux, on détruit toujours plus la biodiversité, on émet toujours plus de CO2. Et la transition n'a pas lieu, tout simplement.""   ""J'essaie de me mettre en conformité avec mes convictions le plus possible. Depuis toujours j'ai pris - en ce qui me concerne - conscience que la décroissance était la seule issue possible.""   ""On a une société qui est en train de se déliter, une minorité de nantis qui continue sa course folle et sa fuite en avant vers la technologie, et vers le bien-être à tout prix, avec une masse de plus en plus importante de personnes qui ne jouissent pas de l’essentiel dans ce monde. Et donc des inégalités qui progressent et qui vont concourir à cette fracture, à cet effondrement. Parce que tout ça n’est pas tenable, tout simplement.""  ""Je crois que le soin qu’on accorde aux plus vulnérables – et les animaux sont parmi les plus vulnérables des vulnérables, dessine aussi l’attention qu’on veut avoir vis à vis de tous.""  ""Aujourd’hui Darwin n’est plus du tout considéré comme un ilot de bobos qui veulent se faire plaisir et qui sont dans l’entre-soi, mais au contraire comme une initiative véritablement sincère de bouger les lignes. Et c’est ce qui nous donne maintenant cette notoriété assez exceptionnelle, qui nous permet d’être encore plus influent au-delà de notre propre territoire. ""  ""Aujourd’hui je reste totalement déterminé, actif, joyeux, dans cette tentative de transition, quand bien même elle serait vaine.""  *** Abonnez-vous sur iTunes : apple.co/2IgEClh Inscrivez-vous à la newsletter : bit.ly/2p2so7n Facebook : www.facebook.com/presages.podcast/  Approfondissez les sujets et découvrez des ressources sur www.presages.fr  *** Présages est un podcast indépendant.  La musique est un extrait du morceau L’eau de Sabrina Bellaouel, mixé par Paloma Colombe.",fr-FR,2018-04-24
Présages,Gaël Giraud : le portrait du monde qui vient,Gaël Giraud,"intériorité,économie",0,1h 51min,https://open.spotify.com/episode/502nH07DISyj8eVSgRjVrK,https://i.scdn.co/image/ab6765630000f68dff76eab9a0f12d056b406608,https://i.scdn.co/image/ab67656300005f1fff76eab9a0f12d056b406608,"Gaël Giraud est chef économiste de l'Agence Française du Développement (AFD), et prêtre jésuite. Un homme singulier, inclassable, au parcours pour le moins atypique, qui oscille entre des univers que tout oppose a priori. Diplômé de l'Ecole Normale Supérieure de la rue d'Ulm et de l'Ecole Nationale de la Statistique et de l'Administration Economique, il est également docteur en mathématiques appliquées de l'Ecole polytechnique, spécialiste de la théorie des jeux, et directeur de recherches au CNRS. Gaël Giraud a travaillé pour les marchés financiers à New York, avant de devenir membre de la compagnie de Jésus en 2004, puis prêtre en 2013.  Il a fondé le centre d'accueil d'enfants de la rue à Balimba, au Tchad, où il a passé deux années qui l'ont éveillé aux problématiques du climat et de l'énergie.   Sa parole juste et lucide tranche avec le discours ambiant, et explore une véritable éthique de l’économie.  Nous avons parlé de l'influence de ses différentes casquettes, entre spiritualité et rationalité, finance et voeu de pauvreté ; d'un épisode très méconnu de l'Histoire en 1890, durant lequel 50 millions de personnes sont mortes en moins de deux ans ; de ce que signifie concrètement une planète à +3 degrés ; des facteurs explicatifs de l'inaction et du déni : la prime au vice engendrée par l'absence de vraie législation et la mythologie de la concurrence entre entreprises, ainsi que le cynisme, la bunkerisation et le syndrome du Titanic d'une partie des élites économiques et sociales.   Nous avons discuté de l'évolution de la démographie, du rôle des femmes dans la transition écologique et dans la conversion de notre relation à la nature, pour passer d'un rapport de domination à une forme de coexistence et de partage.  Nous avons également parlé de l'urgence de créer de nouveaux modèles économiques qui prennent en compte les ressources naturelles, et du besoin de revaloriser la dépense publique.  > Entretien enregistré le 6 avril 2018  EXTRAITS   ""Ce que je crains moi, c'est que nous rééditions ce type d'exploit morbide. C'est à dire que les élites du Nord arrivent à se protéger des menaces environnementales qui sont devant nous, provoquent des catastrophes et des espèces de génocides analogues à celui de 1890, et ne tiennent même pas compte de la réalité de ceci.""  ""C'est ça le portrait de la planète à la fin du siècle à +3 ou +4 degrés. Ca veut dire aussi très certainement une planète qui est largement hostile à la présence humaine sur des pans entiers des continents sur lesquels nous vivons aujourd'hui.""  ""Il y a là quelque chose de désespérant du coté des scientifiques quand on voit l'inaction de la classe politique, et d'une certaine manière on pourrait parler d'obscurantisme de la part d'une partie des médias qui ne relaie pas la réalité catastrophique de ce que nous savons par ailleurs.""  ""Une bonne partie d'entre nous n'arrive pas à croire ce que nous savons, ce qui renvoie à une question d'acte de foi dans la manière dont nous comprenons l'avenir qui est devant nous.""   ""Tant qu'on continue de régir les relations entre entreprises par de la concurrence, il y aura une prime au vice, une prime à l'industrie brune.""  ""On a absolument besoin de revaloriser la dépense publique, une dépense publique intelligente, on a besoin de ""mieux d'état"", non pas de moins d'état.""  ""La vérité, c'est qu'on a absolument besoin d'investissements publics massifs dans le train, parce que le train c'est la mobilité verte de demain.""  ***  Abonnez-vous sur iTunes : apple.co/2IgEClh Inscrivez-vous à la newsletter : bit.ly/2p2so7n Facebook : www.facebook.com/presages.podcast/  Approfondissez les sujets et découvrez des ressources sur www.presages.fr  *** Présages est un podcast indépendant.  La musique est un extrait du morceau L’eau de Sabrina Bellaouel, mixé par Paloma Colombe.",fr-FR,2018-04-10
Présages,Hélène Le Teno : transition écologique et détermination,Hélène Le Teno,"intériorité,alimentation,politique",0,0h 25min,https://open.spotify.com/episode/6RX3xVVmPSvMrT6AJGobTU,https://i.scdn.co/image/ab6765630000f68da3535833ba1a2c9a999b2c60,https://i.scdn.co/image/ab67656300005f1fa3535833ba1a2c9a999b2c60,"Hélène Le Teno est ingénieure des Ponts et Chaussées, spécialiste des questions de transitions écologiques. Son parcours est riche et passionnant : elle a commencé sa carrière en Chine, a travaillé au sein d’un groupe pétrolier, dans la finance, puis durant six ans au sein du cabinet Carbone 4 auprès d’Alain Grandjean et Jean-Marc Jancovici.  Aujourd’hui, elle dirige le pôle Transition écologique du Groupe SOS, la première entreprise sociale européenne, avec 16 000 salariés, et elle est responsable du comité scientifique de l’association Fermes d’avenir, qui fait partie du groupe depuis mars 2016. Elle co dirige également le cabinet Auxilia, qui conseille les entreprises pour les accompagner dans la transition.   C’est une femme engagée et déterminée, avec qui nous avons parlé d’agriculture, de transition, de l’urgence de repenser les modèles et les indicateurs de réussite et de richesse, du rapport au monde politique, de l’aveuglement collectif et des nouveaux imaginaires à diffuser.  > Entretien enregistré le 19 mars 2018  EXTRAITS   ""Aujourd'hui il y a 60 % des sols en france qui sont morts ou quasi morts ; ça veut dire tassés, érodés, minéralisés, incapables de produire sans apports d'engrais chimiques et de forte mécanisation."" (3 min 36) ""On est assis sur une agriculture extractive, chimique, de prédation des ressources et on est en train de détruire notre capital naturel."" (4 min 50)  ""Je pense qu'il va y avoir dans les années qui s'annoncent beaucoup de ruptures et de crises dans beaucoup d'endroits de la planète. Il y en a toujours eu ; la question c'est la vitesse de transition : c'est le nombre de crises et les impacts qu'elles vont avoir.  Toute action qu'on peut faire à échelle individuelle est non seulement utile mais indispensable. Si on souhaite se tourner vers l'avenir, c'est accepter de remettre en question cet héritage historique, ces organisations en place, et c'est accepter de dire qu'on peut jouer un rôle pour l'avenir."" (7 min 10)  ""C'est quoi notre capital ? C'est quoi le capital ? C'est avant tout le capital naturel."" (9 min 50) ""Si on dit qu'on créé de la valeur, de la richesse, en créant du PIB tout en détruisant le stock de ressources naturelles, on se trompe."" (11 min 56)  ""Chacun dans son parcours de vie, comment est-ce qu'on fait pour manger à la fin du mois ? C'est la première des questions à laquelle on doit répondre. Ce qu'on fait dans les métiers agricoles c'est ça : c'est rendre le métier de paysan désirable, attractif, viable économiquement, inspirant."" (16 min 50)    ""Je ne crois pas à une crise de lucidité, je pense que malheureusement on va devoir aller jusqu'au bout de cette société technicienne. (...) On ne pose plus la question de l'homme, on ne pose plus la question du sens, on pose encore moins celle du partage. On va devoir aller jusqu'à l'écueil, à l'impasse physique et biologique de ces choix technologiques pour réinventer quelque chose de nouveau."" (19 min 05)  ""Cette méconnaissance de la vie c'est ce qui nous amène dans la situation qu'on connait aujourd'hui. Donc le progrès pour moi ce serait ça, c'est que dès l'école on enseigne le fonctionnement du vivant, et que dans nos métiers, on travaille à se former pour avoir des entreprises qui fonctionnent avec le vivant, qui prennent soin de la terre et des hommes, plutôt que de les détruire."" (21 min 49)  ""Le fait d'avoir fait le constat que l'humanité marche sur la tête est un bon début. Mieux vaut un peu de lucidité que beaucoup d'ignorance."" (22 min 44)  >>>  Abonnez-vous sur iTunes : apple.co/2IgEClh Inscrivez-vous à la newsletter : bit.ly/2p2so7n Facebook : www.facebook.com/presages.podcast/  Approfondissez les sujets et découvrez des ressources sur www.presages.fr  *** Présages est un podcast indépendant.  La musique est un extrait du morceau L’eau de Sabrina Bellaouel, mixé par Paloma Colombe.",fr-FR,2018-03-27
Présages,Isabelle Delannoy : économie symbiotique et collapsologie,Isabelle Delannoy,économie,0,1h 46min,https://open.spotify.com/episode/3DtvzHHsMVyjbKiTVbb71I,https://i.scdn.co/image/ab6765630000f68d21702d62556297c49f0af2fd,https://i.scdn.co/image/ab67656300005f1f21702d62556297c49f0af2fd,"Isabelle Delannoy est l'invitée de Présages.   Isabelle Delannoy est ingénieure agronome de formation et spécialiste du sujet de l’environnement depuis plus de 20 ans. Elle a longtemps travaillé au sein de l’agence de Yann Arthus-Bertrand, et a été coscénariste du film Home, sorti en 2009.  Elle est fondatrice de l’agence DoGreen, qui promeut le modèle d'économie symbiotique auprès des entreprises, des organisations, et des territoires. Isabelle a passé de nombreuses années à étudier et observer les modèles économiques émergents, les innovations sociales, environnementales, les nouveaux modèles de coopération et de travail : biomimétisme, économie circulaire, agroécologie, monnaies complémentaires, open source … De cette analyse est née la conceptualisation de « l’économie symbiotique », qu’elle présente au public dans son ouvrage paru fin 2017.  Une économie symbiotique régénératrice des écosystèmes, indispensable pour ralentir la crise écologique et permettre d’éviter un effondrement massif, dont les initiatives émergent pour la plupart de citoyens, d’entreprises ou de collectivités.  Ambassadrice d’une vision écologique et soutenable de l’économie, Isabelle est donc en même temps extrêmement lucide sur les risques d’effondrement que la planète encoure, et se dit elle-même ""collapsologue"".  Durant 45 minutes, nous avons parlé de cette double lucidité sur l’état du monde et sur l’émergence de nouveaux modèles, de l’urgente nécessité de faire basculer le paradigme économique mondial vers une économie symbiotique d’ici le tournant de la décennie. « Si on n’arrive pas à faire ça, on prendra de plein fouet non seulement les effondrements, mais le manque de sens qu’il y a localement dans nos sociétés. » Nous avons parlé des objectifs de l’économie symbiotique, de la concentration des richesses et des pouvoirs, de la mise en action à l’échelle locale, de la morale de l’écocitoyenneté, de la colère, des politiques, et du rôle du féminin.  Entretien enregistré le 7 mars 2018  Abonnez-vous sur iTunes : apple.co/2IgEClh Inscrivez-vous à la newsletter : bit.ly/2p2so7n Facebook : www.facebook.com/presages.podcast/  Approfondissez les sujets et découvrez des ressources sur www.presages.fr  *** Présages est un podcast indépendant.  La musique est un extrait du morceau L’eau de Sabrina Bellaouel, mixé par Paloma Colombe.",fr-FR,2018-03-14
